id,user_id,post_id,like
4521,421,9,1
4522,421,12,-1
4523,421,7,1
4524,421,18,-1
4525,421,4,1
4526,421,15,1
4527,421,20,1
4528,421,19,1
4529,421,3,1
4530,421,14,1
4531,421,11,1
4532,421,2,-1
4533,422,3,-1
4534,422,4,1
4535,422,1,-1
4536,422,18,1
4537,422,7,1
4538,422,8,-1
4539,423,15,-1
4540,423,8,-1
4541,423,19,-1
4542,423,13,1
4543,423,6,1
4544,423,2,1
4545,423,12,-1
4546,423,17,-1
4547,424,5,-1
4548,424,3,1
4549,424,17,1
4550,424,10,-1
4551,424,20,-1
4552,424,15,1
4553,424,14,-1
4554,424,2,-1
4555,424,4,-1
4556,424,16,1
4557,424,1,-1
4558,424,7,1
4559,424,18,-1
4560,424,13,1
4561,424,9,-1
4562,424,8,-1
4563,425,16,-1
4564,425,7,1
4565,425,20,1
4566,425,5,-1
4567,425,8,-1
4568,425,14,1
4569,425,6,1
4570,425,12,-1
4571,425,9,-1
4572,425,17,-1
4573,425,11,1
4574,425,18,1
4575,425,15,1
4576,425,10,1
4577,425,2,1
4578,425,19,-1
4579,425,3,-1
4580,426,8,1
4581,427,18,1
4582,427,15,1
4583,427,16,1
4584,427,2,-1
4585,427,9,-1
4586,427,11,-1
4587,427,1,1
4588,427,10,-1
4589,427,19,-1
4590,427,5,1
4591,427,12,1
4592,427,7,-1
4593,427,14,1
4594,427,8,1
4595,427,20,1
4596,427,4,-1
4597,427,3,-1
4598,427,13,1
4599,427,17,-1
4600,427,6,-1
4601,428,13,1
4602,428,8,1
4603,428,20,-1
4604,428,12,1
4605,428,14,-1
4606,428,15,1
4607,428,3,1
4608,428,10,1
4609,428,7,1
4610,428,9,1
4611,428,17,-1
4612,428,6,-1
4613,429,16,-1
4614,429,14,-1
4615,429,8,1
4616,429,6,1
4617,429,4,1
4618,429,13,1
4619,429,9,1
4620,429,10,1
4621,429,2,-1
4622,429,11,1
4623,429,12,1
4624,429,17,1
4625,429,3,-1
4626,429,7,1
4627,429,19,-1
4628,429,5,1
4629,430,14,-1
4630,430,16,1
4631,430,5,-1
4632,430,3,1
4633,430,18,1
4634,430,15,1
4635,430,1,1
4636,430,17,-1
4637,430,9,-1
4638,430,19,1
4639,430,6,-1
4640,430,8,-1
4641,430,13,-1
4642,430,20,1
4643,431,19,-1
4644,431,2,1
4645,432,11,1
4646,432,15,-1
4647,432,10,1
4648,432,9,1
4649,432,6,1
4650,432,16,1
4651,432,12,1
4652,432,17,-1
4653,432,5,-1
4654,432,20,-1
4655,433,13,1
4656,433,3,-1
4657,433,5,-1
4658,433,2,1
4659,434,1,-1
4660,434,10,1
4661,434,14,-1
4662,434,16,1
4663,434,20,1
4664,434,15,-1
4665,434,2,-1
4666,434,3,-1
4667,434,19,-1
4668,434,6,-1
4669,434,5,-1
4670,435,1,1
4671,435,10,-1
4672,435,20,1
4673,435,5,-1
4674,435,17,1
4675,435,18,-1
4676,436,5,1
4677,436,8,-1
4678,436,10,-1
4679,436,16,-1
4680,436,7,1
4681,436,2,-1
4682,436,18,-1
4683,436,11,-1
4684,437,16,-1
4685,437,3,1
4686,437,11,1
4687,437,20,-1
4688,437,10,-1
4689,437,15,-1
4690,437,9,-1
4691,437,19,-1
4692,437,12,-1
4693,438,2,-1
4694,438,3,1
4695,438,12,-1
4696,438,11,-1
4697,438,4,-1
4698,438,8,1
4699,438,20,-1
4700,438,5,1
4701,439,4,1
4702,439,16,1
4703,439,12,-1
4704,439,17,1
4705,439,3,-1
4706,439,18,-1
4707,439,10,-1
4708,439,15,-1
4709,439,6,-1
4710,439,2,1
4711,439,19,-1
4712,439,8,1
4713,439,7,1
4714,439,9,-1
4715,439,11,1
4716,439,1,1
4717,439,5,-1
4718,440,15,1
4719,440,3,1
4720,441,10,1
4721,441,5,-1
4722,441,7,1
4723,441,15,1
4724,441,8,1
4725,441,17,-1
4726,441,20,1
4727,441,4,-1
4728,442,5,-1
4729,442,17,-1
4730,442,20,-1
4731,442,6,1
4732,442,4,-1
4733,442,18,-1
4734,442,12,-1
4735,442,14,-1
4736,442,19,1
4737,442,8,-1
4738,442,13,1
4739,442,10,-1
4740,442,3,1
4741,442,7,1
4742,442,2,-1
4743,442,11,1
4744,442,1,-1
4745,442,15,1
4746,443,8,-1
4747,443,2,-1
4748,443,20,-1
4749,444,10,-1
4750,444,18,1
4751,445,6,-1
4752,445,7,1
4753,445,12,-1
4754,445,11,1
4755,445,1,-1
4756,445,13,1
4757,445,4,1
4758,445,20,-1
4759,445,18,1
4760,445,14,-1
4761,445,8,-1
4762,445,16,-1
4763,445,17,1
4764,445,3,1
4765,446,12,1
4766,446,4,1
4767,446,5,-1
4768,446,9,1
4769,447,17,-1
4770,447,1,-1
4771,447,12,-1
4772,447,16,1
4773,447,10,1
4774,447,15,-1
4775,447,6,-1
4776,447,2,-1
4777,447,7,1
4778,447,3,1
4779,447,11,-1
4780,447,18,-1
4781,447,13,1
4782,447,8,1
4783,447,5,-1
4784,447,14,1
4785,448,3,1
4786,448,18,1
4787,448,14,-1
4788,448,19,-1
4789,449,15,1
4790,449,12,1
4791,449,18,-1
4792,449,13,1
4793,449,9,-1
4794,449,16,-1
4795,450,8,1
4796,450,13,-1
4797,450,18,-1
4798,450,10,-1
4799,450,4,-1
4800,450,20,1
4801,450,14,-1
4802,450,3,1
4803,450,15,-1
4804,450,7,-1
4805,450,11,-1
4806,450,5,-1
4807,451,5,-1
4808,451,12,-1
4809,451,7,1
4810,451,13,1
4811,451,1,-1
4812,451,15,1
4813,451,11,-1
4814,451,3,1
4815,451,16,1
4816,451,20,1
4817,451,10,1
4818,451,2,1
4819,451,6,-1
4820,452,6,-1
4821,452,2,-1
4822,452,3,1
4823,452,12,-1
4824,452,15,1
4825,452,18,-1
4826,453,3,1
4827,453,19,1
4828,453,16,1
4829,453,1,1
4830,453,15,-1
4831,453,10,-1
4832,453,13,-1
4833,453,17,1
4834,453,2,-1
4835,453,20,-1
4836,453,9,-1
4837,453,14,1
4838,453,18,1
4839,453,12,-1
4840,453,11,1
4841,453,8,-1
4842,453,4,1
4843,453,6,-1
4844,453,5,-1
4845,454,6,1
4846,454,18,1
4847,454,14,-1
4848,454,7,-1
4849,454,9,-1
4850,454,15,-1
4851,454,2,-1
4852,454,1,-1
4853,454,17,-1
4854,454,8,1
4855,454,5,-1
4856,454,16,-1
4857,454,19,-1
4858,454,10,1
4859,454,12,-1
4860,454,20,1
4861,454,11,-1
4862,454,13,-1
4863,454,4,1
4864,454,3,-1
4865,455,4,1
4866,455,8,1
4867,455,11,-1
4868,455,3,1
4869,455,19,1
4870,455,2,1
4871,455,17,1
4872,455,7,-1
4873,455,16,-1
4874,455,1,1
4875,455,12,1
4876,455,10,-1
4877,455,9,-1
4878,455,15,-1
4879,455,13,-1
4880,455,18,1
4881,455,5,-1
4882,455,14,1
4883,456,16,1
4884,456,11,1
4885,456,6,-1
4886,456,5,1
4887,456,17,1
4888,456,14,-1
4889,456,4,-1
4890,456,13,1
4891,456,15,1
4892,456,12,-1
4893,456,3,1
4894,457,16,-1
4895,457,9,1
4896,457,4,-1
4897,457,7,-1
4898,457,6,1
4899,457,1,1
4900,457,8,-1
4901,457,5,-1
4902,457,11,1
4903,457,19,-1
4904,457,13,-1
4905,457,14,-1
4906,457,15,-1
4907,457,2,1
4908,457,17,-1
4909,457,10,-1
4910,457,12,1
4911,457,18,-1
4912,458,19,1
4913,458,11,-1
4914,458,4,1
4915,458,15,1
4916,458,12,-1
4917,458,13,1
4918,458,3,1
4919,458,17,1
4920,458,9,-1
4921,458,2,-1
4922,458,18,1
4923,458,1,1
4924,458,8,1
4925,458,14,-1
4926,458,7,1
4927,458,10,-1
4928,459,12,-1
4929,459,13,-1
4930,459,14,1
4931,459,1,-1
4932,459,10,-1
4933,459,11,1
4934,459,19,1
4935,459,3,1
4936,459,7,1
4937,459,5,-1
4938,459,6,-1
4939,460,13,-1
4940,460,8,1
4941,460,5,-1
4942,460,17,1
4943,460,15,-1
4944,460,19,1
4945,460,12,1
4946,460,20,1
4947,460,10,1
4948,460,14,1
4949,460,4,-1
4950,461,6,-1
4951,461,19,-1
4952,461,1,-1
4953,461,15,-1
4954,461,18,-1
4955,461,11,1
4956,461,5,1
4957,461,13,-1
4958,461,17,-1
4959,461,9,1
4960,461,16,1
4961,461,20,1
4962,461,2,1
4963,461,12,1
4964,461,10,-1
4965,461,14,-1
4966,461,8,-1
4967,461,7,1
4968,461,4,-1
4969,461,3,-1
4970,462,3,1
4971,462,13,-1
4972,462,19,-1
4973,462,17,-1
4974,463,20,1
4975,463,11,-1
4976,463,18,-1
4977,463,4,-1
4978,463,8,-1
4979,463,16,-1
4980,464,6,-1
4981,464,19,1
4982,464,20,1
4983,464,15,-1
4984,464,4,1
4985,464,7,-1
4986,464,17,-1
4987,464,16,-1
4988,464,18,-1
4989,464,3,-1
4990,464,5,-1
4991,464,8,1
4992,465,1,-1
4993,465,18,1
4994,465,19,1
4995,465,5,-1
4996,465,9,1
4997,465,6,-1
4998,465,2,-1
4999,466,17,1
5000,466,20,-1
5001,466,19,-1
5002,466,2,-1
5003,466,5,-1
5004,466,15,1
5005,466,13,1
5006,466,3,1
5007,466,6,-1
5008,466,16,-1
5009,466,11,-1
5010,467,19,-1
5011,467,14,1
5012,467,6,1
5013,467,15,-1
5014,468,18,1
5015,468,1,1
5016,468,11,-1
5017,468,17,-1
5018,468,20,-1
5019,468,16,1
5020,468,19,-1
5021,468,15,-1
5022,469,20,1
5023,469,4,-1
5024,469,7,-1
5025,469,15,1
5026,469,9,1
5027,469,2,-1
5028,469,6,-1
5029,469,17,-1
5030,469,19,-1
5031,469,18,-1
5032,470,5,-1
5033,470,19,-1
5034,470,15,1
5035,470,9,1
5036,470,7,-1
5037,470,13,-1
5038,470,18,1
5039,470,3,1
5040,470,10,1
5041,470,1,-1
5042,470,12,1
5043,470,11,-1
5044,470,16,-1
5045,471,4,1
5046,471,15,-1
5047,471,12,-1
5048,471,1,1
5049,471,14,-1
5050,471,17,1
5051,471,19,-1
5052,471,5,-1
5053,471,6,-1
5054,471,3,-1
5055,471,7,1
5056,471,18,-1
5057,471,20,-1
5058,471,16,1
5059,471,9,1
5060,471,13,1
5061,471,8,1
5062,472,6,-1
5063,472,12,1
5064,472,20,1
5065,472,7,-1
5066,472,10,1
5067,472,16,1
5068,472,9,-1
5069,472,4,-1
5070,472,17,-1
5071,472,11,1
5072,473,2,-1
5073,473,5,-1
5074,473,1,-1
5075,473,15,1
5076,473,8,-1
5077,473,14,1
5078,473,16,-1
5079,473,3,-1
5080,473,17,-1
5081,473,20,-1
5082,474,11,-1
5083,474,15,1
5084,474,5,-1
5085,474,7,1
5086,474,3,-1
5087,474,17,-1
5088,474,1,1
5089,474,8,1
5090,474,10,-1
5091,474,13,-1
5092,474,19,1
5093,474,20,1
5094,474,16,-1
5095,474,14,-1
5096,474,6,-1
5097,474,18,-1
5098,474,2,1
5099,474,12,1
5100,475,8,-1
5101,475,14,1
5102,476,9,-1
5103,476,2,-1
5104,476,13,-1
5105,476,16,-1
5106,476,4,-1
5107,476,14,-1
5108,476,12,-1
5109,476,15,-1
5110,476,17,-1
5111,476,20,1
5112,476,19,1
5113,476,11,-1
5114,476,6,-1
5115,476,7,-1
5116,476,8,-1
5117,476,1,1
5118,476,18,-1
5119,477,11,1
5120,477,16,1
5121,477,17,-1
5122,477,4,1
5123,477,20,-1
5124,477,5,-1
5125,477,12,1
5126,477,6,-1
5127,477,7,1
5128,477,14,1
5129,477,8,-1
5130,477,15,-1
5131,477,3,-1
5132,477,2,-1
5133,477,13,-1
5134,477,19,1
5135,477,9,-1
5136,477,18,-1
5137,477,1,1
5138,478,16,1
5139,478,14,-1
5140,478,13,1
5141,478,2,1
5142,478,4,-1
5143,478,9,1
5144,478,5,-1
5145,478,6,-1
5146,478,3,-1
5147,478,7,1
5148,478,8,-1
5149,479,4,1
5150,479,14,-1
5151,479,18,-1
5152,479,12,1
5153,479,6,-1
5154,480,7,-1
5155,480,5,1
5156,480,19,-1
5157,480,16,-1
5158,480,13,1
5159,480,8,1
5160,481,16,-1
5161,481,19,1
5162,481,12,1
5163,481,14,1
5164,481,9,-1
5165,481,3,1
5166,481,11,-1
5167,481,13,1
5168,481,4,-1
5169,481,15,-1
5170,481,6,-1
5171,481,7,1
5172,481,18,1
5173,481,17,1
5174,481,2,1
5175,481,8,1
5176,481,20,1
5177,481,5,-1
5178,482,14,-1
5179,482,3,-1
5180,482,13,1
5181,482,11,1
5182,482,15,1
5183,482,5,1
5184,482,2,-1
5185,482,16,1
5186,482,19,-1
5187,482,12,-1
5188,482,10,1
5189,482,9,1
5190,482,20,1
5191,482,7,-1
5192,483,10,-1
5193,483,8,-1
5194,483,15,-1
5195,483,4,1
5196,483,18,1
5197,483,12,1
5198,483,1,1
5199,483,17,-1
5200,484,6,-1
5201,484,14,-1
5202,484,16,1
5203,484,20,1
5204,484,11,-1
5205,484,12,-1
5206,484,10,1
5207,484,8,-1
5208,484,4,-1
5209,485,17,-1
5210,485,18,-1
5211,485,7,1
5212,485,19,1
5213,485,11,1
5214,485,20,-1
5215,485,2,-1
5216,485,6,-1
5217,485,10,1
5218,485,13,-1
5219,485,9,1
5220,486,16,-1
5221,486,5,-1
5222,486,18,-1
5223,486,1,1
5224,486,17,-1
5225,487,2,-1
5226,487,1,-1
5227,487,4,1
5228,487,10,-1
5229,487,15,-1
5230,487,9,-1
5231,487,18,1
5232,487,14,1
5233,487,8,1
5234,487,19,-1
5235,487,5,1
5236,487,17,1
5237,487,12,1
5238,488,12,1
5239,488,9,1
5240,488,2,-1
5241,488,8,-1
5242,488,4,-1
5243,488,19,1
5244,488,7,1
5245,488,11,-1
5246,488,15,1
5247,488,14,-1
5248,488,16,-1
5249,489,12,-1
5250,489,11,-1
5251,489,6,-1
5252,489,10,1
5253,489,16,1
5254,489,15,1
5255,489,1,-1
5256,489,2,-1
5257,489,3,1
5258,489,9,1
5259,489,19,1
5260,489,20,-1
5261,489,14,-1
5262,489,13,1
5263,489,4,1
5264,489,7,-1
5265,490,15,1
5266,490,4,1
5267,490,13,1
5268,490,14,1
5269,490,17,1
5270,490,3,1
5271,490,7,1
5272,490,18,1
5273,491,9,-1
5274,491,4,-1
5275,491,2,1
5276,492,10,1
5277,493,7,1
5278,493,6,-1
5279,493,11,-1
5280,493,9,-1
5281,493,8,-1
5282,493,10,1
5283,493,12,1
5284,493,3,-1
5285,493,19,-1
5286,493,4,1
5287,493,17,1
5288,494,11,-1
5289,494,5,-1
5290,494,1,-1
5291,494,2,1
5292,494,20,-1
5293,494,9,1
5294,494,8,-1
5295,494,17,1
5296,494,3,-1
5297,494,6,1
5298,494,15,-1
5299,494,7,-1
5300,494,10,-1
5301,494,16,1
5302,494,19,-1
5303,495,16,-1
5304,496,9,-1
5305,496,3,-1
5306,496,10,1
5307,496,11,1
5308,496,15,-1
5309,496,19,-1
5310,496,12,-1
5311,496,16,1
5312,496,18,-1
5313,496,17,-1
5314,496,13,-1
5315,496,7,-1
5316,497,19,-1
5317,498,20,-1
5318,498,14,1
5319,498,9,1
5320,498,6,1
5321,498,5,1
5322,498,12,1
5323,498,13,1
5324,498,2,1
5325,498,3,-1
5326,498,10,1
5327,498,19,-1
5328,498,11,1
5329,498,17,1
5330,499,4,1
5331,499,17,-1
5332,499,1,1
5333,499,13,1
5334,499,16,1
5335,499,12,1
5336,499,11,-1
5337,499,20,1
5338,499,5,1
5339,499,19,-1
5340,499,10,1
5341,499,2,1
5342,499,6,1
5343,499,8,-1
5344,499,9,-1
5345,499,18,-1
5346,499,15,-1
5347,499,3,1
5348,499,14,1
5349,500,5,-1
5350,500,20,1
5351,500,4,-1
5352,500,12,1
5353,500,1,-1
5354,500,11,-1
5355,500,10,-1
5356,500,17,-1
5357,500,9,-1
5358,500,7,1
5359,500,2,-1
5360,501,11,-1
5361,501,19,1
5362,501,7,1
5363,501,18,-1
5364,501,10,1
5365,501,9,1
5366,501,3,-1
5367,501,13,-1
5368,501,2,-1
5369,501,6,-1
5370,502,8,-1
5371,502,7,-1
5372,502,5,-1
5373,502,1,-1
5374,502,13,-1
5375,502,20,-1
5376,502,15,1
5377,502,2,-1
5378,502,4,1
5379,502,6,-1
5380,502,10,-1
5381,502,14,1
5382,502,16,1
5383,502,19,1
5384,502,9,1
5385,502,11,1
5386,502,17,1
5387,502,18,1
5388,503,8,-1
5389,503,17,1
5390,503,20,1
5391,503,10,-1
5392,503,1,1
5393,503,3,1
5394,503,16,1
5395,503,15,1
5396,503,9,1
5397,503,5,1
5398,503,6,1
5399,503,12,-1
5400,503,2,1
5401,503,11,-1
5402,503,13,-1
5403,503,19,-1
5404,503,18,1
5405,503,14,1
5406,503,7,1
5407,504,16,1
5408,505,20,-1
5409,505,6,-1
5410,505,5,1
5411,506,14,1
5412,506,8,1
5413,506,7,1
5414,506,13,1
5415,506,19,1
5416,507,16,-1
5417,507,12,1
5418,507,5,1
5419,507,19,-1
5420,507,13,1
5421,507,9,1
5422,508,16,-1
5423,508,18,1
5424,508,8,1
5425,508,1,1
5426,508,20,1
5427,508,15,1
5428,508,3,-1
5429,508,13,-1
5430,508,5,1
5431,508,14,-1
5432,509,12,-1
5433,509,13,1
5434,509,9,-1
5435,509,15,-1
5436,509,3,1
5437,510,4,1
5438,510,15,-1
5439,511,2,-1
5440,511,7,-1
5441,511,9,1
5442,511,3,-1
5443,511,5,-1
5444,511,17,-1
5445,511,8,1
5446,511,20,1
5447,511,14,1
5448,511,11,-1
5449,511,1,-1
5450,511,10,1
5451,511,16,-1
5452,511,15,1
5453,511,12,1
5454,512,3,-1
5455,512,13,-1
5456,512,20,-1
5457,512,4,1
5458,512,11,-1
5459,512,2,-1
5460,513,17,1
5461,513,4,1
5462,513,11,-1
5463,513,12,-1
5464,513,9,1
5465,513,7,1
5466,513,20,-1
5467,514,3,-1
5468,515,13,1
5469,515,17,1
5470,515,5,1
5471,515,9,1
5472,515,7,1
5473,515,6,-1
5474,515,12,-1
5475,515,14,-1
5476,515,2,-1
5477,516,7,1
5478,516,15,1
5479,516,17,-1
5480,516,12,1
5481,516,10,1
5482,516,2,-1
5483,516,20,-1
5484,517,12,-1
5485,517,18,1
5486,517,9,-1
5487,517,19,1
5488,517,17,1
5489,517,7,1
5490,517,6,-1
5491,517,10,1
5492,517,2,-1
5493,517,4,-1
5494,517,11,1
5495,517,15,-1
5496,517,20,1
5497,517,14,-1
5498,517,13,1
5499,518,13,1
5500,518,17,1
5501,519,6,-1
5502,519,15,1
5503,520,20,-1
5504,521,15,1
5505,521,5,-1
5506,521,8,1
5507,522,17,1
5508,522,9,1
5509,522,1,-1
5510,522,16,1
5511,522,10,-1
5512,522,2,-1
5513,522,11,1
5514,522,12,1
5515,522,15,1
5516,523,10,-1
5517,523,8,-1
5518,524,13,1
5519,524,6,-1
5520,524,20,1
5521,524,15,1
5522,524,4,-1
5523,524,9,-1
5524,524,2,1
5525,524,8,1
5526,524,1,1
5527,524,16,1
5528,524,10,-1
5529,524,3,1
5530,524,17,-1
5531,524,11,-1
5532,524,19,1
5533,524,12,-1
5534,524,7,-1
5535,524,5,1
5536,524,14,1
5537,524,18,1
5538,525,2,1
5539,525,20,-1
5540,525,7,-1
5541,526,7,1
5542,526,11,1
5543,526,1,-1
5544,526,3,1
5545,526,13,-1
5546,526,19,1
5547,526,9,1
5548,526,15,1
5549,526,16,-1
5550,526,8,-1
5551,526,17,1
5552,526,18,-1
5553,526,20,1
5554,526,10,1
5555,526,14,-1
5556,526,2,-1
5557,526,6,-1
5558,526,5,-1
5559,527,16,-1
5560,527,20,1
5561,527,8,-1
5562,527,17,1
5563,527,18,-1
5564,527,14,-1
5565,527,9,1
5566,527,15,-1
5567,527,11,1
5568,527,3,-1
5569,527,6,-1
5570,527,1,1
5571,527,2,1
5572,527,10,1
5573,527,12,-1
5574,527,13,1
5575,527,7,-1
5576,527,5,-1
5577,528,9,-1
5578,528,8,-1
5579,528,1,-1
5580,528,3,-1
5581,529,11,-1
5582,530,7,-1
5583,530,6,-1
5584,530,20,-1
5585,530,19,1
5586,530,13,1
5587,530,4,1
5588,530,8,1
5589,530,3,-1
5590,530,12,-1
5591,530,17,-1
5592,530,15,-1
5593,530,11,1
5594,530,10,-1
5595,530,5,1
5596,530,1,1
5597,530,18,-1
5598,530,9,1
5599,530,14,1
5600,530,16,-1
5601,530,2,1
5602,531,16,1
5603,532,10,1
5604,532,17,-1
5605,532,1,1
5606,532,5,1
5607,532,15,1
5608,532,2,1
5609,532,7,1
5610,532,14,-1
5611,532,12,-1
5612,532,6,-1
5613,532,8,1
5614,532,11,1
5615,532,18,1
5616,532,9,1
5617,533,12,-1
5618,533,2,1
5619,533,13,1
5620,533,11,1
5621,533,17,1
5622,533,9,-1
5623,533,18,-1
5624,533,19,-1
5625,533,7,-1
5626,533,6,1
5627,533,14,1
5628,533,10,1
5629,533,8,1
5630,533,16,-1
5631,534,3,1
5632,534,17,-1
5633,534,20,-1
5634,534,18,1
5635,534,19,-1
5636,534,6,1
5637,534,5,1
5638,534,1,1
5639,535,2,1
5640,535,17,1
5641,535,20,-1
5642,535,7,-1
5643,535,8,1
5644,535,1,-1
5645,535,11,1
5646,535,19,-1
5647,535,5,-1
5648,535,9,1
5649,536,5,-1
5650,536,9,1
5651,536,4,1
5652,537,12,1
5653,537,17,1
5654,537,3,-1
5655,537,8,-1
5656,537,16,1
5657,537,5,-1
5658,537,2,1
5659,537,11,-1
5660,538,13,1
5661,538,2,1
5662,538,7,1
5663,539,20,1
5664,539,15,-1
5665,539,14,-1
5666,539,19,1
5667,539,16,1
5668,539,9,-1
5669,539,6,-1
5670,539,5,-1
5671,540,5,-1
5672,540,15,1
5673,540,11,-1
5674,540,4,1
5675,540,10,-1
5676,540,3,1
5677,540,18,1
5678,540,19,1
5679,540,9,-1
5680,540,8,1
5681,540,6,-1
5682,540,2,-1
5683,540,12,-1
5684,540,1,-1
5685,540,17,-1
5686,540,16,-1
5687,540,7,-1
5688,540,13,-1
5689,540,20,-1
5690,541,13,-1
5691,541,11,1
5692,541,17,-1
5693,541,4,-1
5694,541,2,-1
5695,541,1,1
5696,541,20,1
5697,541,5,-1
5698,541,9,1
5699,541,14,1
5700,541,10,1
5701,541,18,-1
5702,541,8,1
5703,541,6,-1
5704,541,7,-1
5705,541,16,1
5706,541,15,1
5707,541,19,-1
5708,541,3,-1
5709,542,9,-1
5710,542,20,1
5711,543,15,1
5712,543,18,1
5713,543,13,1
5714,543,9,1
5715,543,17,1
5716,543,20,-1
5717,543,7,1
5718,543,1,1
5719,543,10,-1
5720,543,16,1
5721,543,6,1
5722,543,12,1
5723,543,2,-1
5724,543,4,1
5725,543,11,1
5726,543,8,1
5727,543,14,-1
5728,544,4,-1
5729,544,8,1
5730,544,17,1
5731,544,15,1
5732,544,7,-1
5733,544,3,-1
5734,544,16,-1
5735,544,10,1
5736,544,12,-1
5737,544,18,-1
5738,544,11,1
5739,544,6,1
5740,544,19,-1
5741,544,5,-1
5742,544,14,-1
5743,544,1,1
5744,544,13,1
5745,544,9,1
5746,544,20,-1
5747,544,2,-1
5748,545,8,-1
5749,545,20,1
5750,545,4,1
5751,545,19,-1
5752,545,14,-1
5753,545,9,1
5754,545,6,-1
5755,545,12,1
5756,545,10,-1
5757,545,1,-1
5758,545,17,-1
5759,545,3,1
5760,545,7,1
5761,546,18,-1
5762,546,16,-1
5763,546,8,1
5764,546,13,1
5765,546,6,-1
5766,546,5,-1
5767,546,9,1
5768,547,18,1
5769,547,15,-1
5770,547,4,1
5771,547,17,1
5772,547,10,-1
5773,547,13,1
5774,547,11,1
5775,547,6,1
5776,547,1,1
5777,547,16,-1
5778,547,2,-1
5779,547,19,1
5780,547,3,-1
5781,547,12,-1
5782,547,5,1
5783,547,8,1
5784,547,7,-1
5785,547,20,-1
5786,547,14,1
5787,547,9,1
5788,548,19,-1
5789,548,17,-1
5790,549,6,-1
5791,549,4,1
5792,549,12,1
5793,549,2,-1
5794,549,8,-1
5795,549,13,-1
5796,549,10,-1
5797,549,11,1
5798,549,20,1
5799,549,15,1
5800,549,7,1
5801,549,19,1
5802,549,18,-1
5803,549,14,-1
5804,550,11,1
5805,550,16,1
5806,550,20,-1
5807,550,6,1
5808,550,17,-1
5809,550,3,-1
5810,550,18,1
5811,550,9,-1
5812,551,3,1
5813,551,8,-1
5814,551,14,1
5815,551,13,-1
5816,551,7,1
5817,552,7,1
5818,552,14,-1
5819,552,15,1
5820,552,10,1
5821,552,12,-1
5822,552,5,1
5823,552,19,-1
5824,552,3,-1
5825,552,2,1
5826,552,20,1
5827,552,6,-1
5828,552,13,1
5829,553,11,-1
5830,553,17,-1
5831,553,10,1
5832,553,15,1
5833,553,1,-1
5834,553,9,1
5835,553,16,1
5836,553,18,-1
5837,554,5,-1
5838,554,1,-1
5839,554,10,-1
5840,554,17,-1
5841,555,10,-1
5842,555,19,-1
5843,555,17,1
5844,555,15,-1
5845,555,12,1
5846,555,3,-1
5847,555,13,-1
5848,555,20,-1
5849,555,1,1
5850,555,11,1
5851,555,5,-1
5852,555,6,-1
5853,555,16,-1
5854,555,2,-1
5855,555,4,1
5856,555,7,-1
5857,555,8,1
5858,556,8,-1
5859,556,10,-1
5860,556,7,1
5861,556,18,-1
5862,556,1,1
5863,556,17,-1
5864,556,4,1
5865,556,20,-1
5866,556,5,1
5867,556,9,1
5868,556,6,1
5869,556,3,-1
5870,556,13,-1
5871,556,19,1
5872,556,15,1
5873,556,14,-1
5874,556,2,-1
5875,556,16,-1
5876,556,12,1
5877,557,15,1
5878,557,19,-1
5879,557,14,-1
5880,557,3,1
5881,557,17,1
5882,557,5,-1
5883,557,6,1
5884,557,13,-1
5885,557,20,-1
5886,557,4,-1
5887,557,8,1
5888,557,1,-1
5889,557,7,1
5890,557,10,1
5891,557,9,1
5892,557,2,-1
5893,557,16,1
5894,557,18,1
5895,558,1,1
5896,558,19,1
5897,558,11,-1
5898,558,12,-1
5899,558,8,-1
5900,558,14,1
5901,558,2,1
5902,558,9,1
5903,558,15,1
5904,558,20,1
5905,559,8,1
5906,559,17,1
5907,559,14,1
5908,559,4,-1
5909,559,11,-1
5910,559,6,-1
5911,559,2,1
5912,559,9,-1
5913,559,3,-1
5914,559,5,-1
5915,559,7,-1
5916,559,19,-1
5917,559,12,1
5918,559,18,1
5919,559,10,-1
5920,559,16,-1
5921,559,1,-1
5922,559,20,1
5923,560,18,1
5924,560,14,1
5925,560,11,-1
5926,560,4,-1
5927,560,3,-1
5928,560,17,-1
5929,561,20,-1
5930,561,3,-1
5931,561,7,1
5932,561,1,1
5933,561,2,-1
5934,561,15,1
5935,561,19,-1
5936,561,6,-1
5937,561,17,-1
5938,562,10,1
5939,563,9,1
5940,563,15,1
5941,563,6,1
5942,563,18,-1
5943,563,13,1
5944,563,14,-1
5945,563,2,1
5946,563,1,1
5947,563,17,1
5948,563,20,1
5949,563,5,1
5950,563,8,-1
5951,564,18,1
5952,564,17,-1
5953,564,12,-1
5954,564,6,1
5955,564,19,1
5956,564,5,1
5957,564,2,1
5958,564,4,-1
5959,564,15,1
5960,564,8,1
5961,564,3,1
5962,564,10,-1
5963,564,16,-1
5964,564,13,1
5965,564,1,-1
5966,564,20,1
5967,564,11,1
5968,564,7,-1
5969,564,14,-1
5970,565,17,1
5971,565,15,1
5972,565,18,-1
5973,565,5,-1
5974,565,6,1
5975,566,6,-1
5976,566,14,1
5977,566,7,-1
5978,566,17,1
5979,566,16,1
5980,566,1,-1
5981,566,13,-1
5982,566,4,-1
5983,566,19,-1
5984,566,11,-1
5985,566,15,1
5986,566,5,1
5987,567,11,1
5988,568,14,-1
5989,568,3,1
5990,568,11,1
